spot no	proSPK-BC1	proSPK-BC2	pro35S-C1	pro35S-C2	empty vector1	empty vector2	empty vector3	empty vector4
28793	1.607021	1.475629	1.400338	1.72907	2.709738	2.025555	2.124298	1.932658
28794	13.3665	11.95992	11.4307	13.96419	13.06493	15.49003	8.446831	11.30855
28795	15.14772	13.42668	13.48011	14.70904	10.97451	11.38745	7.133045	14.80593
28796	0.7550405	0.6897896	0.6262333	0.7437221	0.8293886	1.076002	0.7073742	1.391874
28798	0.9241422	0.8401051	0.7396626	0.9102339	0.6494697	0.7541671	0.3385601	0.4969239
28800	0.004886874	0.004296176	0.00431157	0.00341422	0.005836231	0.005099712	0.004845217	0.004948936
28801	0.8882207	0.7599167	0.7019287	0.850236	0.9383271	0.5786426	0.9722106	0.4256788
28802	0.7805768	0.6955499	0.6285516	0.7659864	0.8378906	0.6771457	0.7399066	0.7609306
28803	0.2967452	0.2528892	0.2322079	0.2764921	0.3308425	0.04227957	0.005426935	0.04107351
28804	4.065978	3.63312	3.348315	4.358965	3.22265	2.492471	2.934606	2.532694
28805	72.42464	67.03045	66.37965	72.41374	65.74421	67.44202	60.10634	63.83457
28806	0.1528717	0.1304736	0.1117374	0.1505418	0.1084246	0.101436	0.1230111	0.1243539
28807	0.2137552	0.1878564	0.173216	0.2077352	0.2087226	0.1393878	0.1906958	0.2655087
28808	1.367706	1.213668	1.186075	1.480895	2.288837	0.36281	1.911547	0.2433738
28809	0.02954018	0.01963078	0.02345264	0.02420024	0.04914645	0.060787	0.03971803	0.06674941
28810	64.30277	59.37238	62.02851	62.82219	66.71893	76.37124	60.46202	70.12843
28811	0.003437713	0.004539442	0.004539253	0.003984171	0.006181064	0.005441931	0.005119226	0.0057074
28812	0.002151337	0.004567407	0.004562635	0.00393956	0.006217981	0.005483622	0.005149097	0.005814106
28813	0.646453	0.6144405	0.5503451	0.735223	0.632566	0.7412718	0.287648	0.4757294
28814	0.2133968	0.1783093	0.1691929	0.1953575	0.1130049	0.08614789	0.1136201	0.1769416
28815	0.002194289	0.004658896	0.004633923	0.004171655	0.006376461	0.00562349	0.005243115	0.006206273
28816	0.002445568	0.004683548	0.004769785	0.004085137	0.007087562	0.005531108	0.005349607	0.005347082
28817	2.582073	2.201257	2.085143	2.544287	3.180557	2.791203	3.121945	3.192146
28818	2.641978	2.357226	2.27741	2.788155	4.66308	2.299249	5.607666	2.555277
28819	0.002550881	0.004662731	0.004743451	0.006924466	0.006836926	0.00549443	0.005285793	0.005261583
28820	1.414772	1.222819	1.176872	1.427667	0.9548772	0.6461096	1.162562	0.623364
28821	0.1870897	0.1429114	0.1107724	0.1735078	0.3261474	0.1059156	0.04080227	0.1904321
28822	0.928675	0.8555698	0.8060598	0.9626074	1.043163	0.9751829	0.9835333	0.9876058
28824	0.1582034	0.1361761	0.1112806	0.1457157	0.1856432	0.1038201	0.03669588	0.2316324
28825	0.06791415	0.05575598	0.04796618	0.06187586	0.04822172	0.007373178	0.05515332	0.02326066
28826	2.704892	2.437661	2.292179	2.816943	3.663752	3.099296	2.446583	3.468174
28827	0.6231912	0.6648095	0.6061947	0.7253787	0.7863206	0.7376058	0.6515453	0.6589391
28828	2.862595	2.823848	2.45278	3.081512	2.131842	1.876882	2.211212	2.367461
28829	0.02842027	0.02245871	0.02049632	0.02504435	0.02272868	0.02777998	0.0338277	0.03011321
28830	0.6080362	0.5456854	0.5127294	0.6132982	0.4898474	1.01799	0.9521964	1.433834
28831	3.321196	3.129895	2.839358	3.690082	2.772472	3.076402	2.283323	3.553134
28832	2.358279	2.100854	2.018069	2.38274	1.488404	1.222825	1.604931	1.637241
28833	0.1181098	0.1062933	0.09584856	0.1192863	0.1731087	0.1401792	0.1606188	0.1390983
28834	0.002132573	0.004469763	0.004493111	0.003342107	0.00606317	0.005259217	0.00495568	0.00479235
28835	1.268094	1.068733	0.999107	1.129211	0.9165321	0.2748852	0.6373761	0.2176889
28836	6.892376	6.258174	5.943593	6.962604	6.495184	4.861175	5.848409	4.548607
28837	0.4518869	0.383534	0.3502337	0.4258559	0.4979442	0.2537992	0.3323917	0.3680858
28838	0.4731505	0.4368586	0.4017271	0.4705117	0.4816203	0.6588045	0.3420092	1.052224
28839	0.004092275	0.004394675	0.00438303	0.003301541	0.005936061	0.005177322	0.008125111	0.00473728
28840	2.927947	2.674893	2.53463	3.095347	1.962916	1.514586	1.646778	2.830777
28841	0.7143081	0.6453734	0.6335766	0.7309926	0.9972905	0.9656324	0.9191446	1.026427
28842	1.116784	1.024914	0.9498934	1.162064	1.191519	1.133638	1.230462	1.846749
28843	1.452704	1.4044	1.320108	1.572523	1.338325	0.672098	1.77661	0.4489723
28844	7.4566	6.75996	6.565116	7.849186	6.541918	8.986748	3.946463	13.79877
28845	0.2674987	0.2511073	0.2220021	0.2786813	0.3831253	0.4698317	0.1044432	0.4818502
28846	0.1434004	0.1254528	0.1156551	0.1368112	0.07827102	0.04620338	0.08369946	0.07142555
28847	0.1331746	0.1169186	0.1108454	0.1310207	0.2501779	0.07324472	0.3061611	0.05547689
28848	3.913942	3.483352	3.268903	3.932044	2.961081	2.044022	2.729337	3.310349
28849	0.09567717	0.07614991	0.06773212	0.08704793	0.08896047	0.08120358	0.08733736	0.08712032
28850	0.002923654	0.004248481	0.004224206	0.003202022	0.005740439	0.006451691	0.005260354	0.008181609
28851	3.321272	3.60885	3.159921	3.663853	6.342395	20.21508	5.745824	21.24315
28852	5.261321	4.55203	4.385927	5.400776	4.418981	3.26708	4.143753	3.23997
28853	0.0604687	0.052817	0.04353458	0.09212842	0.04055944	0.3178768	0.004743258	1.084837
28854	0.04066686	0.03562541	0.03115449	0.04206512	0.08287634	0.1961154	0.09830216	0.2887606
28855	0.847333	0.7533085	0.6890361	0.8120179	0.7989397	0.6431608	0.5105418	0.1275429
28856	15.03107	12.59016	11.95684	14.60809	11.55637	7.917124	8.455315	10.69546
28857	0.1877424	0.1650464	0.1390373	0.1734741	0.1657791	0.112336	0.1773405	0.1814353
28858	0.6383344	0.5476064	0.5035196	0.6027707	1.012067	0.8795004	1.003455	0.6785327
28859	6.239209	5.639327	5.307458	6.662362	4.978118	2.374427	3.599099	3.056993
28860	0.008209499	0.004168929	0.00414487	0.00478414	0.00568168	0.004933248	0.004634755	0.004675625
28861	0.001976846	0.004164607	0.004141436	0.003213829	0.005654773	0.004928522	0.004633067	0.004630165
28862	0.02820411	0.02097378	0.01588933	0.02574844	0.008367212	0.07301825	0.01843747	0.004848144
28863	0.03148887	0.02077502	0.01882113	0.02663855	0.02041014	0.01387774	0.02103937	0.01224722
28864	0.2809943	0.232566	0.2089954	0.2535547	0.7690146	0.8334051	0.4022102	0.95741
28865	0.001974173	0.004154288	0.004135614	0.003213473	0.005648567	0.004917401	0.004633825	0.004631128
28866	0.1555337	0.1269456	0.1075783	0.1476839	0.1336799	0.171617	0.08417141	0.2581926
28867	2.509998	1.996578	1.910585	2.359096	3.852205	2.193117	2.30147	1.829532
28868	0.00315347	0.004154894	0.004141372	0.003218913	0.005661692	0.004918636	0.004644531	0.004640059
28870	0.001977842	0.004159349	0.00413803	0.003225907	0.0056587	0.004924247	0.00686673	0.004651033
28871	0.003269919	0.004162923	0.004155037	0.004550306	0.005672962	0.004928683	0.004663004	0.004696833
28872	0.002024161	0.00416731	0.004161523	0.003236265	0.005668908	0.004934119	0.004671133	0.004667144
28873	0.528473	0.4770905	0.4465751	0.5652551	0.5333219	0.4957223	0.6000699	0.6512293
28874	0.02283158	0.01509232	0.01470045	0.01968494	0.005709345	0.02089094	0.01194539	0.01290464
28875	4.882909	4.533424	4.161145	5.260775	3.850767	3.816088	3.093928	4.53718
28876	1.225518	1.160493	1.134789	1.268686	1.091026	1.168188	0.9654919	1.250331
28877	0.005100919	0.004202598	0.004207106	0.003280135	0.005726739	0.004978213	0.004725289	0.004735554
28878	3.378031	3.130694	3.028397	3.563214	4.670135	4.747739	3.360959	4.943394
28879	2.592331	2.36025	2.114544	2.734635	3.647814	2.996627	2.75449	3.197098
28880	1.612077	1.424082	1.285905	1.653969	1.358581	0.98549	1.099175	1.303843
28881	0.02856075	0.02332703	0.02047721	0.02527278	0.03044259	0.0471643	0.02834085	0.05605584
28882	0.002488616	0.004261071	0.004274117	0.003358488	0.005783376	0.005053268	0.004802534	0.004859377
28883	2.497511	2.394559	2.194084	2.725676	2.191052	1.882794	1.891107	2.241956
28884	19.68795	15.96366	12.91593	12.16103	14.86191	9.950623	9.947886	8.419118
28885	17.98894	16.87734	15.95194	18.70557	12.3974	11.82746	8.767426	16.779
28886	0.1166808	0.1054912	0.09915478	0.1167597	0.07084238	0.05183693	0.04397417	0.08999934
28887	1.650214	1.469078	1.339716	1.752754	1.477445	0.9783904	0.965678	1.242248
28888	0.04162533	0.03944032	0.03287612	0.03884995	0.08250446	0.04270402	0.05075241	0.0493664
28889	0.1479036	0.125536	0.08279445	0.1348557	0.4693254	0.5011336	0.1655238	0.5347024
28890	12.07978	11.02416	10.32009	13.29259	6.102411	6.834535	3.60701	10.28783
28891	0.3732738	0.347987	0.307584	0.3910308	0.3900859	0.3607735	0.3840717	0.3793859
28892	2.005123	1.845989	1.667066	1.858736	1.771674	1.457304	1.297408	1.609388
28893	0.1560925	0.1235214	0.1386169	0.1492043	0.2688225	0.1904345	0.202563	0.1729627
28894	0.08210952	0.07498489	0.06333555	0.08347962	0.01911633	0.0364757	0.01349991	0.06125883
28895	4.831093	4.39466	4.196675	5.420437	8.463388	10.38941	4.382872	9.658578
28896	29.65638	27.86117	25.79049	31.90278	30.72687	28.36865	22.96187	39.00763
28897	0.01394264	0.009641699	0.006391722	0.006609482	0.006806368	0.006508745	0.005180545	0.005940698
28898	2.644994	2.452907	2.297756	3.229516	2.829804	3.696478	2.221023	3.328028
28899	8.253762	18.80915	15.514	15.68193	6.83252	16.85225	10.91511	21.34378
28900	1.693281	1.578905	1.422308	1.447328	1.497949	1.537194	1.209245	1.516428
28901	0.2624013	0.2383382	0.2170432	0.2575732	0.3505189	0.3651552	0.2841941	0.3497362
28902	0.04903746	0.04449515	0.03799471	0.05866179	0.03253462	0.03853225	0.05642489	0.03653085
28903	0.1137261	0.1001001	0.08973591	0.1072503	0.1694406	0.2271088	0.1365799	0.2527108
28904	0.007908733	0.007318247	0.006263492	0.009187322	0.006903512	0.005508885	0.005314627	0.005323286
28905	0.2361146	0.2158734	0.2014793	0.2496895	0.562916	0.204645	0.0132132	0.4963316
28906	0.002345659	0.004655205	0.004732109	0.003554947	0.006734742	0.005481209	0.005260418	0.005123079
28907	0.6604839	0.591565	0.5482702	0.6502272	0.9209063	0.8060442	0.7685125	0.8022228
28908	6.974433	6.231345	5.823221	7.216445	10.40496	6.728506	10.09297	5.547626
28909	0.002287597	0.004622838	0.004689528	0.003490251	0.006540499	0.005437648	0.005192927	0.005017759
28910	1.334063	1.243818	1.136954	1.338047	1.215793	1.244397	1.197975	1.927093
28911	12.75662	11.87911	11.32864	12.11975	9.390879	9.474276	7.014382	14.14571
28912	22.5003	21.86343	20.56139	23.17104	25.89111	28.18415	27.24975	28.63907
28913	5.9101	5.347567	5.073484	6.099463	4.542163	4.310078	4.649332	6.368053
28914	0.039673	0.01812942	0.01508643	0.02209818	0.03812125	0.01452202	0.01835003	0.03564002
28915	0.01749665	0.00996885	0.005438759	0.008000274	0.006266242	0.01127503	0.005065267	0.004967683
28916	0.007777568	0.006734643	0.006873241	0.00889894	0.006220835	0.006837482	0.01163145	0.008131259
28917	13.38533	12.34959	11.39307	13.82953	12.56795	11.18279	11.16575	10.77008
28918	0.07990318	0.07085406	0.0570277	0.07140846	0.1688077	0.09654988	0.04114548	0.0526093
28919	0.2001411	0.1729589	0.1637556	0.1911785	0.1792211	0.07179982	0.2485748	0.05526508
28920	1.693751	1.586313	1.460293	1.756373	1.558892	2.079541	1.605502	2.782001
28921	0.1384886	0.1129143	0.1097501	0.1176297	0.2196556	0.0683469	0.2577785	0.09397545
28922	7.187668	6.572924	6.274656	7.219152	7.864143	7.901397	7.713872	6.504003
28923	2.51078	2.372086	2.182264	2.6079	2.04889	1.953587	1.80174	2.357028
28924	0.4558669	0.4323465	0.4035061	0.4983465	0.4522364	0.4317333	0.4151087	0.7817298
28925	2.451538	2.251187	2.108169	2.606741	2.74223	2.873004	2.189839	2.55796
28926	0.2166532	0.1945802	0.1748349	0.2100195	0.1834378	0.1655621	0.244445	0.1640373
28927	0.2633671	0.2193179	0.1949984	0.2351969	0.3271492	0.005102882	0.005655658	0.005115757
28929	0.01161966	0.01080964	0.007700463	0.01556304	0.01089246	0.007252067	0.009552284	0.02448883
28930	0.006701925	0.0043219	0.004291436	0.006191344	0.005841181	0.02058841	0.009165151	0.009154225
28931	2.275092	2.07981	1.92936	2.382534	1.602446	1.83767	1.296029	3.3186
28932	0.02115266	0.01327053	0.01252142	0.01809406	0.01149738	0.01132477	0.01080902	0.01749599
28934	0.3557623	0.3094009	0.2931506	0.3393955	0.3330691	0.4111564	0.1641521	0.6659727
28935	2.445297	2.288445	2.123861	2.57297	2.092922	1.841482	1.935112	2.259528
28936	1.831785	1.699355	1.536757	1.868597	1.815643	1.389208	1.212387	1.525841
28937	0.08062048	0.06588035	0.06280212	0.07249363	0.07084631	0.05138873	0.08111839	0.05898417
28938	7.476864	6.602305	6.234144	7.593654	5.220167	6.296855	3.345044	8.944462
28939	0.4596245	0.3775841	0.3537249	0.4263041	0.03736727	0.0337797	0.01814093	0.01978502
28940	0.3639369	0.3007864	0.2711132	0.3446575	0.3810432	0.6070189	0.3248411	1.003752
28941	1.892783	1.60836	1.481429	1.850061	2.224332	1.594422	1.878771	2.173112
28942	19.53344	16.64245	16.15616	18.47161	15.67346	10.53241	9.986547	18.85457
28943	0.02582392	0.01604382	0.01383057	0.01927023	0.04252643	0.04105438	0.01469451	0.0635799
28944	8.994091	7.691031	7.246511	8.667492	4.986475	3.655656	3.633575	7.049965
28945	0.02787564	0.02218667	0.0209922	0.02754923	0.0321099	0.02351658	0.02596081	0.03173583
28946	0.005921273	0.004170231	0.004148084	0.005229994	0.005683807	0.004935263	0.004640093	0.01115811
28947	0.1870528	0.1490502	0.1382797	0.1710985	0.3675182	0.1924614	0.2418596	0.1725145
28948	0.4676177	0.3831741	0.3409719	0.425281	0.4905579	0.3397538	0.4093327	0.3915721
28949	2.266344	1.955651	1.824651	2.280054	2.579275	1.363111	2.425441	1.434939
28950	0.01125116	0.006190015	0.004518925	0.01065929	0.01292472	0.004924021	0.007641093	0.00476393
28951	0.001976975	0.004157397	0.004140835	0.003216205	0.005657212	0.004921442	0.004641163	0.004635287
28952	1.407384	1.258401	1.11594	1.460819	1.375974	1.412659	1.435959	1.756908
28953	0.2465378	0.1853288	0.196728	0.2332372	0.1395509	0.0744169	0.1075246	0.1991185
28954	8.248445	7.155138	6.433573	8.292519	5.743523	4.065785	4.546053	3.479634
28955	0.03185491	0.02668253	0.01687206	0.0304119	0.01898309	0.02512346	0.02308784	0.01775727
28956	1.460594	1.35529	1.235757	1.550538	1.524719	0.9161936	1.874893	1.253435
28957	10.86583	9.462022	8.887706	10.92815	8.204862	3.627924	12.33019	11.50083
28958	0.864615	0.6694876	0.7086724	0.4998826	0.6839546	0.4142212	0.5220129	0.4174888
28959	0.01020841	0.008310864	0.004165478	0.006054914	0.005710718	0.004950198	0.00683994	0.01221622
28961	0.06062304	0.05463398	0.05220896	0.05546652	0.09370496	0.08291497	0.109279	0.03396445
28962	5.573163	5.042103	4.624399	6.020358	3.945409	3.072006	3.45204	2.980259
28963	0.2748746	0.2314949	0.216675	0.2618086	0.5332284	0.5621597	0.2168083	0.5553522
28964	0.00200461	0.004220675	0.004228568	0.003300815	0.005734021	0.005001099	0.004750669	0.004767702
28965	0.312718	0.2913513	0.239417	0.3206492	0.206764	1.469437	0.02392754	1.419777
28966	0.01761161	0.01285855	0.01049088	0.01675225	0.02653464	0.005032145	0.004811878	0.004994642
28967	0.03834379	0.02996578	0.02703779	0.03451561	0.03310711	0.03900392	0.01949407	0.05070473
28968	0.002025052	0.004272897	0.004284937	0.00316527	0.005794378	0.02623527	0.004815519	0.1067034
28969	2.086274	1.916207	1.74621	2.175784	1.620522	2.320485	0.5069612	1.34239
28970	0.3039977	0.2621278	0.2402809	0.2829112	0.2303402	0.03710698	0.09628769	0.05608303
28971	2.668898	2.365102	2.192837	2.821031	2.853422	2.192039	2.965046	3.890652
28972	26.99102	25.14831	23.28556	27.50214	22.38256	21.60285	19.79916	22.68553
28973	0.02282468	0.01931805	0.01715539	0.02358674	0.01923605	0.02618581	0.02647385	0.0237623
28974	0.5102468	0.4770423	0.42976	0.5123505	0.5760775	0.3498147	0.6101081	0.5109161
28975	0.4373683	0.3965373	0.3678812	0.4504375	0.3649835	0.3312767	0.4093769	0.4474497
28976	0.1572498	0.1308008	0.1232519	0.1528649	0.1945194	0.1961063	0.1972889	0.2890302
28977	0.3979775	0.3611286	0.3620709	0.4181468	0.9432153	1.403694	0.5753868	0.6670205
28978	0.2382514	0.2125819	0.2043541	0.2522882	0.1392221	0.1667636	0.1231921	0.2617398
28979	1.965669	1.765594	1.609302	2.197651	2.827758	2.344328	2.948471	2.50515
28980	0.009613867	0.004518793	0.004521791	0.005316965	0.006163708	0.005409995	0.0050972	0.005646731
28981	1.536225	1.36835	1.242237	1.623052	1.699668	1.529388	1.503329	2.303647
28982	0.465665	0.453681	0.4211877	0.5414458	0.3961883	0.3364607	0.4752511	0.5389679
28983	12.16003	11.02469	10.46551	13.19185	11.27198	7.694338	9.120166	11.31504
28984	0.2909734	0.2798679	0.2432207	0.2791228	0.3478864	1.201996	0.112035	0.5613031
28985	0.4851132	0.4544556	0.4091929	0.4989216	0.4497019	0.5159211	0.4377557	0.5446405
28986	1.003355	0.8808094	0.827799	1.025136	1.333087	1.421321	1.099513	1.377588
28987	6.455782	5.754783	5.427536	6.954633	12.22356	4.780428	6.84853	4.83969
28988	44.18973	39.79982	42.63621	49.0646	52.05546	48.93287	52.85313	51.73138
28989	0.002380775	0.004674485	0.004755735	0.003597128	0.006854817	0.005507978	0.005300745	0.005192476
28990	0.03550768	0.02545521	0.02304563	0.02975479	0.07635667	0.008519178	0.07470635	0.005392335
28991	0.1195443	0.0975928	0.09244853	0.1190974	0.133386	0.1428516	0.1522567	0.2230361
28992	3.004743	2.762721	2.61501	3.198283	3.127903	2.292382	3.485317	2.393806
28993	1.941016	1.793927	1.682974	2.055606	1.54007	1.99124	1.3662	2.368196
28994	5.673797	5.439686	4.987219	6.017004	3.462833	3.678917	6.8377	3.689935
28995	0.4169643	0.3884868	0.3426397	0.3997692	0.1213822	0.07829928	0.0273965	0.04232969
28996	3.178203	2.976802	2.799053	3.268748	3.254845	2.085224	2.781882	2.186285
28997	0.6764927	0.7084255	0.6951466	0.7978567	0.5036337	0.4861287	0.7165424	0.5663313
28998	18.6678	17.16146	15.82783	18.68746	20.50696	14.89073	20.46463	16.90973
28999	10.19427	9.220373	8.616747	10.34544	10.90913	8.877843	11.88048	10.9777
29000	1.174276	1.089508	1.048485	1.229836	1.03298	0.7777281	0.9108574	0.9938568
29001	0.01996599	0.02274654	0.01438561	0.02546306	0.05713615	0.02743633	0.005073984	0.02817105
29002	0.2370446	0.2559563	0.1846837	0.2452978	0.1675215	0.3830621	0.1556481	0.2500675
29003	0.7126564	0.6319749	0.603615	0.7057027	0.5804671	0.3877828	0.4879029	0.5512259
29004	0.7514724	0.6821529	0.6409825	0.7201757	1.268987	0.1108171	0.550232	0.189183
29005	0.004557175	0.004465884	0.004486931	0.005505497	0.006066344	0.005256143	0.004950752	0.004847666
29006	2.319316	2.11819	2.011549	2.453295	4.075202	8.665173	3.318029	10.97516
29007	0.3669914	0.3213796	0.3035742	0.3458248	0.3969468	0.3249179	0.4483902	0.3493881
29008	0.05404395	0.04245258	0.04013619	0.04160575	0.0541438	0.03092911	0.04306333	0.01417311
29009	11.09819	10.4673	9.687551	11.90733	10.7789	9.425943	9.598903	12.89785
29010	5.667906	5.266064	4.936276	6.064521	5.588155	5.687584	4.26699	8.00726
29011	0.3300679	0.3065285	0.2741802	0.3292923	0.3223826	0.3027503	0.2921449	0.2562046
29012	1.195119	1.078571	1.01819	1.202426	1.252446	0.8464026	1.101236	1.331223
29013	0.1485085	0.1336555	0.1054464	0.1617507	0.1096259	0.09703487	0.07045491	0.1841233
29014	5.917111	5.513173	5.070471	6.060483	5.225673	6.297599	3.593079	7.071279
29015	0.002036519	0.004319664	0.004309244	0.003272391	0.01621073	0.005097987	0.004776954	0.004702157
29016	0.4346605	0.3993742	0.3634165	0.4534808	0.4939102	0.3579022	0.4796725	0.3117724
29017	0.5651907	0.5310126	0.4691486	0.5888166	0.799775	0.8254728	0.4767417	1.005351
29018	8.781915	8.301427	7.761814	9.470556	12.57472	10.54743	8.882235	8.880617
29019	0.03475203	0.03152443	0.02433201	0.03675822	0.02769311	0.02474281	0.01221038	0.0411959
29020	12.61575	12.36344	11.33178	13.60197	9.532326	5.384402	8.072992	7.270373
29021	1.414671	1.377133	1.296456	1.626468	1.743123	1.548443	1.824459	2.053875
29022	0.4750959	0.3980354	0.3829378	0.4571823	0.370602	0.1510452	0.2990296	0.2420203
29023	0.1534681	0.1373809	0.1112576	0.1481342	0.112827	0.1097437	0.06606211	0.1698215
29024	0.0566953	0.04114194	0.03654263	0.05147697	0.03711747	0.02642513	0.03991072	0.03237416
29025	3.050971	2.677599	2.481749	3.153331	4.011671	3.091591	3.038611	3.690064
29026	3.197708	2.757429	2.573042	3.160717	2.557354	1.919345	1.688438	2.181967
29027	39.05951	34.88798	34.85079	39.93551	46.99299	44.40596	28.16344	29.0979
29028	0.008847887	0.005720602	0.004164139	0.006160639	0.007586314	0.004956615	0.004791633	0.004715059
29029	1.449349	1.269268	1.147231	1.491406	3.481853	1.650255	1.832176	1.272142
29030	0.1408248	0.1162498	0.1003969	0.1299857	0.0958721	0.1079335	0.02568702	0.1030346
29031	0.4594776	0.3715378	0.3568268	0.4267737	0.5210756	0.4556141	0.4379993	0.5405288
29032	2.247591	2.101993	1.711994	2.338103	1.929749	2.120433	1.321481	2.414898
29033	4.398268	3.915463	3.664563	4.454004	8.880057	7.281935	70.28625	5.647961
29034	0.579349	0.4860761	0.4472327	0.560561	0.7079312	0.456285	0.728478	0.8521912
29035	0.04877817	0.04431341	0.03256749	0.04677949	0.04309669	0.06407229	0.05310208	0.1582238
29036	0.002907957	0.004160818	0.00414575	0.003219183	0.005672981	0.004925851	0.004648042	0.00463979
29037	0.009228021	0.00415994	0.004112676	0.009915375	0.01969242	0.006548764	0.015763	0.004764795
29038	8.419463	7.420871	6.876655	8.532898	9.561243	7.715218	7.715127	8.633004
29039	4.795753	4.239894	3.917598	4.874477	3.715	3.506136	3.723804	3.702873
29040	0.0730134	0.06674075	0.05033348	0.07360751	0.09298462	0.1953838	0.05149702	0.2251693
29041	50.14442	46.17183	41.57139	55.12144	70.51794	60.98481	74.41857	25.32832
29042	6.171129	5.530325	5.218695	6.383146	5.764166	4.602881	5.033421	6.19987
29043	3.366311	2.991498	2.731697	3.437874	2.849012	1.289889	2.478781	1.797983
29044	0.4619175	0.4283029	0.3782586	0.454882	0.4308075	0.3166241	0.4601835	0.3730056
29045	4.218313	3.884117	3.652647	4.545926	4.580974	4.943325	4.218507	5.011631
29046	3.626566	3.383664	3.253605	3.819073	4.060316	2.718365	4.46532	3.589384
29047	7.966366	7.41685	6.860048	8.260503	12.64489	12.34673	7.627073	11.9671
29048	1.763082	1.616343	1.497958	1.799742	1.083847	1.549536	1.253044	1.927108
29049	2.219734	2.022444	1.88789	2.314203	2.137925	2.402466	2.010139	2.391042
29050	1.774248	1.638297	1.518442	1.844818	1.539011	1.570332	1.30709	1.567411
29052	0.1137821	0.1005472	0.09060372	0.1107879	0.1111184	0.1106623	0.1083361	0.1444347
29053	0.9471475	0.8494707	0.781738	0.9410987	0.3039388	0.09430541	0.09115934	0.0860919
29054	1.199585	1.094534	1.059972	1.159731	1.54795	1.348491	1.268621	1.365725
29055	0.1413876	0.1290491	0.1195255	0.1422177	0.08835326	0.05190279	0.05382755	0.052509
29056	0.002050374	0.004331542	0.00434782	0.003429535	0.005872438	0.005146228	0.004888661	0.007200166
29057	0.5284036	0.4861662	0.4225987	0.5652003	0.7157557	0.5246314	0.721933	0.5581289
29058	0.02582315	0.01662607	0.01794641	0.0174542	0.01508482	0.01226435	0.0208782	0.01533337
29059	7.865372	7.232836	6.737534	8.270743	6.557707	6.550735	4.826693	6.164301
29060	0.2503907	0.2133462	0.2045284	0.2399709	0.2159357	0.1794136	0.214042	0.1943471
29061	1.190861	1.086407	1.01123	1.265324	1.375181	1.192186	1.276156	1.45722
29062	1.59773	1.261249	1.246268	1.460672	1.683271	0.0993927	0.661611	0.09787926
29063	0.2492098	0.2175552	0.2089792	0.2843107	0.271356	0.2381732	0.198077	0.548316
29064	4.187904	3.655293	3.610155	4.443373	5.275816	5.719926	3.96668	5.970248
29065	3.063369	2.861955	2.682607	3.369824	2.928414	2.718561	3.44348	2.875505
29066	0.9332088	0.8762741	0.8142348	0.9806255	0.7942712	0.6949426	0.723117	0.9158917
29067	0.5146182	0.4719599	0.4236738	0.5092346	0.701125	1.004791	0.673344	0.5964579
29068	0.4578205	0.4250233	0.4128024	0.5078507	0.4571803	0.4994652	0.4254468	0.5305729
29069	0.02544309	0.01970452	0.0197866	0.02964353	0.0244664	0.01038924	0.02025116	0.03753423
29070	7.81013	7.270784	6.903343	4.459901	8.476947	9.040072	7.686176	4.863508
29071	0.02002386	0.02049208	0.01575637	0.01879638	0.009250669	0.06154077	0.02313407	0.00667054
29072	0.5852876	0.5080132	0.4865314	0.5697584	0.5836339	0.5459191	0.4647121	0.6616833
29073	0.294854	0.2679721	0.2337006	0.3042126	0.2681703	0.6126327	0.2911504	0.9630042
29074	1.860224	1.633353	1.573997	1.917868	2.333188	2.771769	2.210209	3.519137
29075	2.774743	2.585632	2.43001	3.013368	2.446946	1.504778	2.138518	1.671863
29076	4.347824	3.758625	3.672761	4.408547	6.26478	4.609327	4.309998	4.889405
29077	1.479574	1.318506	1.237013	1.435894	1.713436	1.288867	1.584001	1.172498
29078	6.699053	5.921319	5.688336	7.002685	8.871256	7.625418	6.49618	6.258723
29079	7.604934	7.065291	6.546487	7.680552	5.901546	4.496735	5.854989	5.143911
29080	0.2061118	0.2120079	0.1846147	0.1951815	0.1553232	0.1679076	0.2250421	0.08257633
29081	5.76509	5.274206	4.759735	5.846827	6.426658	6.239449	5.910793	7.161231
29082	0.01762071	0.01490554	0.01133009	0.01775987	0.007540094	0.03019212	0.02203978	0.03736789
29083	22.23383	20.25278	18.78096	21.66016	23.4312	29.2862	19.42355	37.41772
29084	0.02861416	0.02279857	0.02027292	0.02458245	0.02088427	0.009661967	0.01771685	0.01894975
29085	0.3668893	0.3237784	0.3008832	0.3406439	0.2975749	0.2014804	0.2722366	0.1157764
29086	0.9627336	0.8584429	0.7467484	0.890958	0.2104193	0.2249367	0.02927697	0.03217455
29087	0.05677212	0.04880401	0.0403495	0.05044214	0.1019501	0.099535	0.02555387	0.1682126
29088	0.9142709	0.8641772	0.7623791	0.9586789	0.6500139	1.394144	0.4715106	2.029704
29089	0.8088516	0.7287563	0.7010156	0.7858838	0.7876161	0.5063589	0.8622942	0.5627092
29090	2.805351	2.700821	2.563467	3.020882	2.712801	1.97608	1.774	5.57106
29091	4.74718	4.450629	4.139387	5.012152	6.049614	6.154711	5.968482	8.987902
29092	0.06950391	0.05707229	0.05144315	0.06099251	0.5116324	0.0193247	0.00500541	0.1369095
29093	1.120684	1.016039	0.9770708	1.166906	0.8117322	0.8985075	0.6608659	1.017977
29094	0.4342921	0.3801155	0.3637113	0.4170124	0.7322207	0.07330625	0.7526913	0.1039236
